id,city,month,match_type,team,batsman,position,bowler,over_no,ball_no,venue,wicket_out,score
11675,,June,ODI,India,V Kohli,3,Abdul Razzaq,10,4,Rangiri Dambulla International Stadium,False,0
11676,,June,ODI,India,V Kohli,3,Abdul Razzaq,10,5,Rangiri Dambulla International Stadium,False,0
11677,,June,ODI,India,V Kohli,3,Abdul Razzaq,10,6,Rangiri Dambulla International Stadium,False,1
11678,,June,ODI,India,V Kohli,3,Mohammad Amir,11,1,Rangiri Dambulla International Stadium,False,0
11679,,June,ODI,India,V Kohli,3,Mohammad Amir,11,2,Rangiri Dambulla International Stadium,False,4
11680,,June,ODI,India,V Kohli,3,Mohammad Amir,11,3,Rangiri Dambulla International Stadium,False,0
11681,,June,ODI,India,V Kohli,3,Mohammad Amir,11,4,Rangiri Dambulla International Stadium,False,0
11682,,June,ODI,India,V Kohli,3,Mohammad Amir,11,5,Rangiri Dambulla International Stadium,False,0
11683,,June,ODI,India,V Kohli,3,Mohammad Amir,11,6,Rangiri Dambulla International Stadium,False,2
11684,,June,ODI,India,G Gambhir,1,Abdul Razzaq,12,1,Rangiri Dambulla International Stadium,False,1
11685,,June,ODI,India,V Kohli,3,Abdul Razzaq,12,2,Rangiri Dambulla International Stadium,False,1
11686,,June,ODI,India,G Gambhir,1,Abdul Razzaq,12,3,Rangiri Dambulla International Stadium,False,0
11687,,June,ODI,India,G Gambhir,1,Abdul Razzaq,12,4,Rangiri Dambulla International Stadium,False,0
11688,,June,ODI,India,G Gambhir,1,Abdul Razzaq,12,5,Rangiri Dambulla International Stadium,False,1
11689,,June,ODI,India,V Kohli,3,Abdul Razzaq,12,6,Rangiri Dambulla International Stadium,False,0
11690,,June,ODI,India,G Gambhir,1,Saeed Ajmal,13,1,Rangiri Dambulla International Stadium,False,1
11691,,June,ODI,India,V Kohli,3,Saeed Ajmal,13,2,Rangiri Dambulla International Stadium,False,0
11692,,June,ODI,India,V Kohli,3,Saeed Ajmal,13,3,Rangiri Dambulla International Stadium,False,2
11693,,June,ODI,India,V Kohli,3,Saeed Ajmal,13,4,Rangiri Dambulla International Stadium,False,1
11694,,June,ODI,India,G Gambhir,1,Saeed Ajmal,13,5,Rangiri Dambulla International Stadium,False,0
11695,,June,ODI,India,G Gambhir,1,Saeed Ajmal,13,6,Rangiri Dambulla International Stadium,False,0
11696,,June,ODI,India,V Kohli,3,Abdul Razzaq,14,1,Rangiri Dambulla International Stadium,False,2
11697,,June,ODI,India,V Kohli,3,Abdul Razzaq,14,2,Rangiri Dambulla International Stadium,False,0
11698,,June,ODI,India,V Kohli,3,Abdul Razzaq,14,3,Rangiri Dambulla International Stadium,False,1
11699,,June,ODI,India,G Gambhir,1,Abdul Razzaq,14,4,Rangiri Dambulla International Stadium,False,0
11700,,June,ODI,India,G Gambhir,1,Abdul Razzaq,14,5,Rangiri Dambulla International Stadium,False,0
11701,,June,ODI,India,G Gambhir,1,Abdul Razzaq,14,6,Rangiri Dambulla International Stadium,False,1
11702,,June,ODI,India,G Gambhir,1,Saeed Ajmal,15,1,Rangiri Dambulla International Stadium,False,1
11703,,June,ODI,India,V Kohli,3,Saeed Ajmal,15,2,Rangiri Dambulla International Stadium,False,1
11704,,June,ODI,India,G Gambhir,1,Saeed Ajmal,15,3,Rangiri Dambulla International Stadium,False,3
11705,,June,ODI,India,V Kohli,3,Saeed Ajmal,15,4,Rangiri Dambulla International Stadium,False,0
11706,,June,ODI,India,V Kohli,3,Saeed Ajmal,15,5,Rangiri Dambulla International Stadium,False,1
11707,,June,ODI,India,G Gambhir,1,Saeed Ajmal,15,6,Rangiri Dambulla International Stadium,False,0
11708,,June,ODI,India,V Kohli,3,Abdul Razzaq,16,1,Rangiri Dambulla International Stadium,False,0
11709,,June,ODI,India,V Kohli,3,Abdul Razzaq,16,2,Rangiri Dambulla International Stadium,False,1
11710,,June,ODI,India,G Gambhir,1,Abdul Razzaq,16,3,Rangiri Dambulla International Stadium,False,0
11711,,June,ODI,India,G Gambhir,1,Abdul Razzaq,16,4,Rangiri Dambulla International Stadium,False,4
11712,,June,ODI,India,G Gambhir,1,Abdul Razzaq,16,5,Rangiri Dambulla International Stadium,False,1
11713,,June,ODI,India,V Kohli,3,Abdul Razzaq,16,6,Rangiri Dambulla International Stadium,False,1
11714,,June,ODI,India,V Kohli,3,Saeed Ajmal,17,1,Rangiri Dambulla International Stadium,False,1
11715,,June,ODI,India,G Gambhir,1,Saeed Ajmal,17,2,Rangiri Dambulla International Stadium,False,1
11716,,June,ODI,India,V Kohli,3,Saeed Ajmal,17,3,Rangiri Dambulla International Stadium,False,2
11717,,June,ODI,India,V Kohli,3,Saeed Ajmal,17,4,Rangiri Dambulla International Stadium,True,0
11718,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,17,5,Rangiri Dambulla International Stadium,False,2
11719,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,17,6,Rangiri Dambulla International Stadium,False,2
11720,,June,ODI,India,G Gambhir,1,Shoaib Akhtar,18,1,Rangiri Dambulla International Stadium,False,0
11721,,June,ODI,India,G Gambhir,1,Shoaib Akhtar,18,2,Rangiri Dambulla International Stadium,False,4
11722,,June,ODI,India,G Gambhir,1,Shoaib Akhtar,18,3,Rangiri Dambulla International Stadium,False,1
11723,,June,ODI,India,MS Dhoni,4,Shoaib Akhtar,18,4,Rangiri Dambulla International Stadium,False,0
11724,,June,ODI,India,MS Dhoni,4,Shoaib Akhtar,18,5,Rangiri Dambulla International Stadium,False,1
11725,,June,ODI,India,G Gambhir,1,Shoaib Akhtar,18,6,Rangiri Dambulla International Stadium,False,1
11726,,June,ODI,India,G Gambhir,1,Saeed Ajmal,19,1,Rangiri Dambulla International Stadium,False,4
11727,,June,ODI,India,G Gambhir,1,Saeed Ajmal,19,2,Rangiri Dambulla International Stadium,False,0
11728,,June,ODI,India,G Gambhir,1,Saeed Ajmal,19,3,Rangiri Dambulla International Stadium,False,0
11729,,June,ODI,India,G Gambhir,1,Saeed Ajmal,19,4,Rangiri Dambulla International Stadium,False,0
11730,,June,ODI,India,G Gambhir,1,Saeed Ajmal,19,5,Rangiri Dambulla International Stadium,False,1
11731,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,19,6,Rangiri Dambulla International Stadium,False,1
11732,,June,ODI,India,MS Dhoni,4,Shahid Afridi,20,1,Rangiri Dambulla International Stadium,False,1
11733,,June,ODI,India,G Gambhir,1,Shahid Afridi,20,2,Rangiri Dambulla International Stadium,False,0
11734,,June,ODI,India,G Gambhir,1,Shahid Afridi,20,3,Rangiri Dambulla International Stadium,False,0
11735,,June,ODI,India,G Gambhir,1,Shahid Afridi,20,4,Rangiri Dambulla International Stadium,False,0
11736,,June,ODI,India,G Gambhir,1,Shahid Afridi,20,5,Rangiri Dambulla International Stadium,False,0
11737,,June,ODI,India,G Gambhir,1,Shahid Afridi,20,6,Rangiri Dambulla International Stadium,False,0
11738,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,21,1,Rangiri Dambulla International Stadium,False,1
11739,,June,ODI,India,G Gambhir,1,Saeed Ajmal,21,2,Rangiri Dambulla International Stadium,False,1
11740,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,21,3,Rangiri Dambulla International Stadium,False,0
11741,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,21,4,Rangiri Dambulla International Stadium,False,0
11742,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,21,5,Rangiri Dambulla International Stadium,False,0
11743,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,21,6,Rangiri Dambulla International Stadium,False,0
11744,,June,ODI,India,G Gambhir,1,Shahid Afridi,22,1,Rangiri Dambulla International Stadium,False,1
11745,,June,ODI,India,MS Dhoni,4,Shahid Afridi,22,2,Rangiri Dambulla International Stadium,False,2
11746,,June,ODI,India,MS Dhoni,4,Shahid Afridi,22,3,Rangiri Dambulla International Stadium,False,0
11747,,June,ODI,India,MS Dhoni,4,Shahid Afridi,22,4,Rangiri Dambulla International Stadium,False,1
11748,,June,ODI,India,G Gambhir,1,Shahid Afridi,22,5,Rangiri Dambulla International Stadium,False,0
11749,,June,ODI,India,G Gambhir,1,Shahid Afridi,22,6,Rangiri Dambulla International Stadium,False,1
11750,,June,ODI,India,G Gambhir,1,Saeed Ajmal,23,1,Rangiri Dambulla International Stadium,False,1
11751,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,23,2,Rangiri Dambulla International Stadium,False,1
11752,,June,ODI,India,G Gambhir,1,Saeed Ajmal,23,3,Rangiri Dambulla International Stadium,False,1
11753,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,23,4,Rangiri Dambulla International Stadium,False,1
11754,,June,ODI,India,G Gambhir,1,Saeed Ajmal,23,5,Rangiri Dambulla International Stadium,False,1
11755,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,23,6,Rangiri Dambulla International Stadium,False,2
11756,,June,ODI,India,G Gambhir,1,Shahid Afridi,24,1,Rangiri Dambulla International Stadium,False,0
11757,,June,ODI,India,G Gambhir,1,Shahid Afridi,24,2,Rangiri Dambulla International Stadium,False,1
11758,,June,ODI,India,MS Dhoni,4,Shahid Afridi,24,3,Rangiri Dambulla International Stadium,False,1
11759,,June,ODI,India,G Gambhir,1,Shahid Afridi,24,4,Rangiri Dambulla International Stadium,False,1
11760,,June,ODI,India,MS Dhoni,4,Shahid Afridi,24,5,Rangiri Dambulla International Stadium,False,0
11761,,June,ODI,India,MS Dhoni,4,Shahid Afridi,24,6,Rangiri Dambulla International Stadium,False,1
11762,,June,ODI,India,MS Dhoni,4,Shoaib Malik,25,1,Rangiri Dambulla International Stadium,False,0
11763,,June,ODI,India,MS Dhoni,4,Shoaib Malik,25,2,Rangiri Dambulla International Stadium,False,0
11764,,June,ODI,India,MS Dhoni,4,Shoaib Malik,25,3,Rangiri Dambulla International Stadium,False,0
11765,,June,ODI,India,MS Dhoni,4,Shoaib Malik,25,4,Rangiri Dambulla International Stadium,False,1
11766,,June,ODI,India,G Gambhir,1,Shoaib Malik,25,5,Rangiri Dambulla International Stadium,False,0
11767,,June,ODI,India,G Gambhir,1,Shoaib Malik,25,6,Rangiri Dambulla International Stadium,False,1
11768,,June,ODI,India,G Gambhir,1,Shahid Afridi,26,1,Rangiri Dambulla International Stadium,False,1
11769,,June,ODI,India,G Gambhir,1,Shahid Afridi,26,2,Rangiri Dambulla International Stadium,False,1
11770,,June,ODI,India,MS Dhoni,4,Shahid Afridi,26,3,Rangiri Dambulla International Stadium,False,4
11771,,June,ODI,India,MS Dhoni,4,Shahid Afridi,26,4,Rangiri Dambulla International Stadium,False,0
11772,,June,ODI,India,MS Dhoni,4,Shahid Afridi,26,5,Rangiri Dambulla International Stadium,False,1
11773,,June,ODI,India,G Gambhir,1,Shahid Afridi,26,6,Rangiri Dambulla International Stadium,False,0
11774,,June,ODI,India,G Gambhir,1,Shahid Afridi,26,7,Rangiri Dambulla International Stadium,False,0
11775,,June,ODI,India,MS Dhoni,4,Shoaib Malik,27,1,Rangiri Dambulla International Stadium,False,1
11776,,June,ODI,India,G Gambhir,1,Shoaib Malik,27,2,Rangiri Dambulla International Stadium,False,1
11777,,June,ODI,India,MS Dhoni,4,Shoaib Malik,27,3,Rangiri Dambulla International Stadium,False,1
11778,,June,ODI,India,G Gambhir,1,Shoaib Malik,27,4,Rangiri Dambulla International Stadium,False,0
11779,,June,ODI,India,G Gambhir,1,Shoaib Malik,27,5,Rangiri Dambulla International Stadium,False,1
11780,,June,ODI,India,MS Dhoni,4,Shoaib Malik,27,6,Rangiri Dambulla International Stadium,False,0
11781,,June,ODI,India,G Gambhir,1,Shahid Afridi,28,1,Rangiri Dambulla International Stadium,False,0
11782,,June,ODI,India,G Gambhir,1,Shahid Afridi,28,2,Rangiri Dambulla International Stadium,False,1
11783,,June,ODI,India,MS Dhoni,4,Shahid Afridi,28,3,Rangiri Dambulla International Stadium,False,0
11784,,June,ODI,India,MS Dhoni,4,Shahid Afridi,28,4,Rangiri Dambulla International Stadium,False,1
11785,,June,ODI,India,G Gambhir,1,Shahid Afridi,28,5,Rangiri Dambulla International Stadium,False,1
11786,,June,ODI,India,MS Dhoni,4,Shahid Afridi,28,6,Rangiri Dambulla International Stadium,False,1
11787,,June,ODI,India,MS Dhoni,4,Shoaib Malik,29,1,Rangiri Dambulla International Stadium,False,4
11788,,June,ODI,India,MS Dhoni,4,Shoaib Malik,29,2,Rangiri Dambulla International Stadium,False,2
11789,,June,ODI,India,MS Dhoni,4,Shoaib Malik,29,3,Rangiri Dambulla International Stadium,False,0
11790,,June,ODI,India,MS Dhoni,4,Shoaib Malik,29,4,Rangiri Dambulla International Stadium,False,1
11791,,June,ODI,India,G Gambhir,1,Shoaib Malik,29,5,Rangiri Dambulla International Stadium,False,1
11792,,June,ODI,India,MS Dhoni,4,Shoaib Malik,29,6,Rangiri Dambulla International Stadium,False,0
11793,,June,ODI,India,G Gambhir,1,Shahid Afridi,30,1,Rangiri Dambulla International Stadium,False,1
11794,,June,ODI,India,MS Dhoni,4,Shahid Afridi,30,2,Rangiri Dambulla International Stadium,False,1
11795,,June,ODI,India,G Gambhir,1,Shahid Afridi,30,3,Rangiri Dambulla International Stadium,False,1
11796,,June,ODI,India,MS Dhoni,4,Shahid Afridi,30,4,Rangiri Dambulla International Stadium,False,0
11797,,June,ODI,India,MS Dhoni,4,Shahid Afridi,30,5,Rangiri Dambulla International Stadium,False,1
11798,,June,ODI,India,G Gambhir,1,Shahid Afridi,30,6,Rangiri Dambulla International Stadium,False,1
11799,,June,ODI,India,G Gambhir,1,Shoaib Malik,31,1,Rangiri Dambulla International Stadium,False,0
11800,,June,ODI,India,G Gambhir,1,Shoaib Malik,31,2,Rangiri Dambulla International Stadium,False,6
11801,,June,ODI,India,G Gambhir,1,Shoaib Malik,31,3,Rangiri Dambulla International Stadium,False,1
11802,,June,ODI,India,MS Dhoni,4,Shoaib Malik,31,4,Rangiri Dambulla International Stadium,False,1
11803,,June,ODI,India,G Gambhir,1,Shoaib Malik,31,5,Rangiri Dambulla International Stadium,False,1
11804,,June,ODI,India,G Gambhir,1,Shoaib Malik,31,6,Rangiri Dambulla International Stadium,False,1
11805,,June,ODI,India,MS Dhoni,4,Shoaib Malik,31,7,Rangiri Dambulla International Stadium,False,1
11806,,June,ODI,India,MS Dhoni,4,Shahid Afridi,32,1,Rangiri Dambulla International Stadium,False,0
11807,,June,ODI,India,MS Dhoni,4,Shahid Afridi,32,2,Rangiri Dambulla International Stadium,False,2
11808,,June,ODI,India,MS Dhoni,4,Shahid Afridi,32,3,Rangiri Dambulla International Stadium,False,0
11809,,June,ODI,India,MS Dhoni,4,Shahid Afridi,32,4,Rangiri Dambulla International Stadium,False,1
11810,,June,ODI,India,G Gambhir,1,Shahid Afridi,32,5,Rangiri Dambulla International Stadium,False,1
11811,,June,ODI,India,MS Dhoni,4,Shahid Afridi,32,6,Rangiri Dambulla International Stadium,False,1
11812,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,33,1,Rangiri Dambulla International Stadium,False,1
11813,,June,ODI,India,G Gambhir,1,Saeed Ajmal,33,2,Rangiri Dambulla International Stadium,False,0
11814,,June,ODI,India,G Gambhir,1,Saeed Ajmal,33,3,Rangiri Dambulla International Stadium,False,0
11815,,June,ODI,India,G Gambhir,1,Saeed Ajmal,33,4,Rangiri Dambulla International Stadium,False,1
11816,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,33,5,Rangiri Dambulla International Stadium,False,1
11817,,June,ODI,India,G Gambhir,1,Saeed Ajmal,33,6,Rangiri Dambulla International Stadium,False,0
11818,,June,ODI,India,MS Dhoni,4,Shoaib Akhtar,34,1,Rangiri Dambulla International Stadium,False,0
11819,,June,ODI,India,MS Dhoni,4,Shoaib Akhtar,34,2,Rangiri Dambulla International Stadium,False,1
11820,,June,ODI,India,MS Dhoni,4,Shoaib Akhtar,34,3,Rangiri Dambulla International Stadium,False,6
11821,,June,ODI,India,MS Dhoni,4,Shoaib Akhtar,34,4,Rangiri Dambulla International Stadium,False,0
11822,,June,ODI,India,MS Dhoni,4,Shoaib Akhtar,34,5,Rangiri Dambulla International Stadium,False,0
11823,,June,ODI,India,MS Dhoni,4,Shoaib Akhtar,34,6,Rangiri Dambulla International Stadium,False,1
11824,,June,ODI,India,G Gambhir,1,Shoaib Akhtar,34,7,Rangiri Dambulla International Stadium,False,4
11825,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,35,1,Rangiri Dambulla International Stadium,False,0
11826,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,35,2,Rangiri Dambulla International Stadium,False,0
11827,,June,ODI,India,MS Dhoni,4,Saeed Ajmal,35,3,Rangiri Dambulla International Stadium,False,1
11828,,June,ODI,India,G Gambhir,1,Saeed Ajmal,35,4,Rangiri Dambulla International Stadium,True,0
11829,,June,ODI,India,RG Sharma,5,Saeed Ajmal,35,5,Rangiri Dambulla International Stadium,False,0
11830,,June,ODI,India,RG Sharma,5,Saeed Ajmal,35,6,Rangiri Dambulla International Stadium,False,1
11831,,June,ODI,India,RG Sharma,5,Shoaib Akhtar,36,1,Rangiri Dambulla International Stadium,False,0
11832,,June,ODI,India,RG Sharma,5,Shoaib Akhtar,36,2,Rangiri Dambulla International Stadium,False,0
11833,,June,ODI,India,RG Sharma,5,Shoaib Akhtar,36,3,Rangiri Dambulla International Stadium,False,4
11834,,June,ODI,India,RG Sharma,5,Shoaib Akhtar,36,4,Rangiri Dambulla International Stadium,False,2
11835,,June,ODI,India,RG Sharma,5,Shoaib Akhtar,36,5,Rangiri Dambulla International Stadium,False,4
11836,,June,ODI,India,RG Sharma,5,Shoaib Akhtar,36,6,Rangiri Dambulla International Stadium,False,1
11837,,June,ODI,India,RG Sharma,5,Shahid Afridi,37,1,Rangiri Dambulla International Stadium,False,1
11838,,June,ODI,India,MS Dhoni,4,Shahid Afridi,37,2,Rangiri Dambulla International Stadium,False,1
11839,,June,ODI,India,RG Sharma,5,Shahid Afridi,37,3,Rangiri Dambulla International Stadium,False,0
11840,,June,ODI,India,RG Sharma,5,Shahid Afridi,37,4,Rangiri Dambulla International Stadium,False,1
11841,,June,ODI,India,MS Dhoni,4,Shahid Afridi,37,5,Rangiri Dambulla International Stadium,False,1
11842,,June,ODI,India,RG Sharma,5,Shahid Afridi,37,6,Rangiri Dambulla International Stadium,False,1
11843,,June,ODI,India,RG Sharma,5,Mohammad Amir,38,1,Rangiri Dambulla International Stadium,False,0
11844,,June,ODI,India,RG Sharma,5,Mohammad Amir,38,2,Rangiri Dambulla International Stadium,False,0
11845,,June,ODI,India,RG Sharma,5,Mohammad Amir,38,3,Rangiri Dambulla International Stadium,False,0
11846,,June,ODI,India,RG Sharma,5,Mohammad Amir,38,4,Rangiri Dambulla International Stadium,False,2
11847,,June,ODI,India,RG Sharma,5,Mohammad Amir,38,5,Rangiri Dambulla International Stadium,False,0
11848,,June,ODI,India,RG Sharma,5,Mohammad Amir,38,6,Rangiri Dambulla International Stadium,False,1
11849,,June,ODI,India,RG Sharma,5,Shahid Afridi,39,1,Rangiri Dambulla International Stadium,False,1
11850,,June,ODI,India,MS Dhoni,4,Shahid Afridi,39,2,Rangiri Dambulla International Stadium,False,1
11851,,June,ODI,India,RG Sharma,5,Shahid Afridi,39,3,Rangiri Dambulla International Stadium,False,1
11852,,June,ODI,India,MS Dhoni,4,Shahid Afridi,39,4,Rangiri Dambulla International Stadium,False,1
11853,,June,ODI,India,RG Sharma,5,Shahid Afridi,39,5,Rangiri Dambulla International Stadium,False,0
11854,,June,ODI,India,RG Sharma,5,Shahid Afridi,39,6,Rangiri Dambulla International Stadium,False,1
11855,,June,ODI,India,RG Sharma,5,Mohammad Amir,40,1,Rangiri Dambulla International Stadium,False,1
11856,,June,ODI,India,MS Dhoni,4,Mohammad Amir,40,2,Rangiri Dambulla International Stadium,False,0
11857,,June,ODI,India,MS Dhoni,4,Mohammad Amir,40,3,Rangiri Dambulla International Stadium,False,0
11858,,June,ODI,India,MS Dhoni,4,Mohammad Amir,40,4,Rangiri Dambulla International Stadium,False,0
11859,,June,ODI,India,MS Dhoni,4,Mohammad Amir,40,5,Rangiri Dambulla International Stadium,False,0
11860,,June,ODI,India,MS Dhoni,4,Mohammad Amir,40,6,Rangiri Dambulla International Stadium,False,1
11861,,June,ODI,India,MS Dhoni,4,Shahid Afridi,41,1,Rangiri Dambulla International Stadium,False,1
11862,,June,ODI,India,RG Sharma,5,Shahid Afridi,41,2,Rangiri Dambulla International Stadium,True,0
11863,,June,ODI,India,SK Raina,6,Shahid Afridi,41,3,Rangiri Dambulla International Stadium,False,0
11864,,June,ODI,India,SK Raina,6,Shahid Afridi,41,4,Rangiri Dambulla International Stadium,False,0
11865,,June,ODI,India,SK Raina,6,Shahid Afridi,41,5,Rangiri Dambulla International Stadium,False,1
11866,,June,ODI,India,MS Dhoni,4,Shahid Afridi,41,6,Rangiri Dambulla International Stadium,False,0
11867,,June,ODI,India,SK Raina,6,Shoaib Malik,42,1,Rangiri Dambulla International Stadium,False,1
11868,,June,ODI,India,MS Dhoni,4,Shoaib Malik,42,2,Rangiri Dambulla International Stadium,True,0
11869,,June,ODI,India,RA Jadeja,7,Shoaib Malik,42,3,Rangiri Dambulla International Stadium,False,0
11870,,June,ODI,India,RA Jadeja,7,Shoaib Malik,42,4,Rangiri Dambulla International Stadium,False,1
11871,,June,ODI,India,SK Raina,6,Shoaib Malik,42,5,Rangiri Dambulla International Stadium,False,0
11872,,June,ODI,India,SK Raina,6,Shoaib Malik,42,6,Rangiri Dambulla International Stadium,False,1
11873,,June,ODI,India,SK Raina,6,Saeed Ajmal,43,1,Rangiri Dambulla International Stadium,False,0
11874,,June,ODI,India,SK Raina,6,Saeed Ajmal,43,2,Rangiri Dambulla International Stadium,False,1
11875,,June,ODI,India,RA Jadeja,7,Saeed Ajmal,43,3,Rangiri Dambulla International Stadium,False,1
11876,,June,ODI,India,SK Raina,6,Saeed Ajmal,43,4,Rangiri Dambulla International Stadium,False,0
11877,,June,ODI,India,SK Raina,6,Saeed Ajmal,43,5,Rangiri Dambulla International Stadium,False,1
11878,,June,ODI,India,RA Jadeja,7,Saeed Ajmal,43,6,Rangiri Dambulla International Stadium,False,3
